timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full
10/10/2020 11:39:22|NNN000135|LV-1-084 Neon sign detail 1986.tif|Neon Shamrock sign, Las Vegas, Nevada: photographic print|<p>Neon shamrock while lit.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072850||||1986||<p><p>Neon shamrock while lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Neon shamrock while lit. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/10/2020 11:40:55|NNN000136|LV-1-085 Neon detail in bar.tif|Racehorse with rider wall mounted sign, Las Vegas, Nevada: photographic print|<p>Racehorse with rider neon sign inside a bar.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072851|Interior|||1986||<p><p>Racehorse with rider neon sign inside a bar.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p>Interior</p></br>|<p>Racehorse with rider neon sign inside a bar. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p>Interior</p></br>
10/10/2020 11:42:17|NNN000137|LV-1-086 Neon signdetail 1986.tif|Roulette wheel with chips sign, Las Vegas, Nevada: photographic print|<p>Roulette wheel with chips sign while lit.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072852||||1986||<p><p>Roulette wheel with chips sign while lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Roulette wheel with chips sign while lit. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/10/2020 11:46:14|NNN000138|LV-1-087 Davey's Locker.tif|Davy's Locker sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Davy's Locker with lit neon at night.</p>|Miller, Chelsea S.|XXXX||<p>1149 E Desert Inn Rd, Las Vegas, NV 89109</p>|36.129425, -115.138065|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072853|Exterior|||1986||<p><p>Exterior view of Davy's Locker with lit neon at night.</p></p><p></p><p><p>1149 E Desert Inn Rd, Las Vegas, NV 89109</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Davy's Locker with lit neon at night. </p><p></p><p><p>1149 E Desert Inn Rd, Las Vegas, NV 89109</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/10/2020 12:17:58|NNN000139|LV-1-088 Silver Slipper.tif|Silver Slipper Casino sign, Las Vegas, Nevada: photographic print|<p>Sign for the Silver Slipper Casino with lit neon (previously known as Golden Slipper) prior to demolition.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072854|Exterior|||1986||<p><p>Sign for the Silver Slipper Casino with lit neon (previously known as Golden Slipper) prior to demolition.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Sign for the Silver Slipper Casino (previously known as Golden Slipper) prior to demolition.</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 11:48:40|NNN000140|LV-1-089 Neon Detail of the big Dipper 1986.tif|Big Dipper sign, Las Vegas, Nevada: photographic print|<p>Detail shot of a neon sign depicting the Big Dipper with neon lit.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072855||||1986||<p><p>Detail shot of a neon sign depicting the Big Dipper with neon lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of a neon sign depicting the Big Dipper with neon lit. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 11:50:42|NNN000141|LV-1-090 Grand Opening sign 1986.tif|Grand Opening sign, Las Vegas, Nevada: photographic print|<p>Grand opening sign with neon lit.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072856||||1986||<p><p>Grand opening sign with neon lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Grand opening sign with neon lit. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 11:55:44|NNN000142|LV-1-091Bank Club Bar 1986.tif|Bank Club sign, Las Vegas, Nevada: photographic print|<p>Bank Club Bar sign with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072857||||1986||<p><p>Bank Club Bar sign with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Bank Club Bar sign with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 11:58:48|NNN000143|LV-1-092 Arby's Roast Beef 1986.tif|Arby's Roast Beef double mounted pylon and marquee sign, Las Vegas, Nevada: photographic print|<p>Exterior view of Arby's Roast Beef at night.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072858|Exterior|||1986||<p><p>Exterior view of Arby's Roast Beef at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Arby's Roast Beef at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 12:02:42|NNN000144|LV-1-093 Neon Marquis Detail Showing Historical Theater Masks .tif|Neon marquee showing historical theater masks, Las Vegas, Nevada: photographic print|<p>Detail shot of historical theater masks with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072859||||1986||<p><p>Detail shot of historical theater masks with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of historical theater masks with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 12:05:10|NNN000145|LV-1-094 Holiday INN trade-mark script 1986.tif|Holiday Inn lettering signs, Las Vegas, Nevada: photographic print|<p>Detail shot of the Holiday Inn sign with the original script with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072860||||1986||<p><p>Detail shot of the Holiday Inn sign with the original script with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of the Holiday Inn sign with the original script with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 12:12:05|NNN000146|LV-1-095 Neon sign detail on The Strip.tif|Neon Teepee sign, Las Vegas, Nevada: photographic print|<p>Detail shot of a neon teepee sign advertising jewelry, pottery and moccasins on The Strip with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072861|Exterior|||1986||<p><p>Detail shot of a neon teepee sign advertising jewelry, pottery and moccasins on The Strip with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Detail shot of a neon teepee sign advertising jewelry, pottery and moccasins on The Strip with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 12:14:19|NNN000147|LV-1-096 Neondetail on building marquis 1986.tif|Neon detail on building, Las Vegas, Nevada: photographic print|<p>Detail shot of lit neon marquis.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072862||||1986||<p><p>Detail shot of lit neon marquis.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of lit neon marquis. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 12:16:13|NNN000148|LV-1-097 Neon sign detail 1986.tif|Pink Poodle wall mounted sign, Las Vegas, Nevada: photographic print|<p>Detail shot of the Pink Poodle sign with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072863||||1986||<p><p>Detail shot of the Pink Poodle sign with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of the Pink Poodle sign with lit neon.</p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 12:18:45|NNN000149|LV-1-098 Resturant 1986.tif|Hot Dog stand lettering sign, Las Vegas, Nevada: photographic print|<p>Detail show of the sign for a hot dog stand with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072864|Exterior|||1986||<p><p>Detail show of the sign for a hot dog stand with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Detail show of the sign for a hot dog stand with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 12:20:09|NNN000150|LV-1-099 Travel Lodge Bear Logo 1986.tif|The Travel Lodge Bear wall mounted sign, Las Vegas, Nevada: photographic print|<p>Detail shot of the Travel Lodge Bear with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072865||||1986||<p><p>Detail shot of the Travel Lodge Bear with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Detail shot of the Travel Lodge Bear with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 12:30:49|NNN000151|LV-1-100 Drug Store Sign 1986.tif|Drug store lettering sign, Las Vegas, Nevada: photographic print|"<p>Sign lit neon for a drug store that reads ""Free Aspirin & Tender Sympathy.""</p>"|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072866||||1986||"<p><p>Sign lit neon for a drug store that reads ""Free Aspirin & Tender Sympathy.""</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>"|"<p>Sign for a drug store that reads ""Free Aspirin & Tender Sympathy</p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>"
10/11/2020 12:32:13|NNN000152|LV-1-101Neon sign detail 1986.tif|Black Jack sign, Las Vegas, Nevada: photographic print|<p>Black Jack sign detail with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072867||||1986||<p><p>Black Jack sign detail with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Black Jack sign detail with lit neon. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 13:02:45|NNN000153|LV-1-102 Chinese Resturant Neon Outlining 1986.tif|Chinese restaurant outline, Las Vegas, Nevada: photographic print|<p>Exterior view of the lit neon outlining of a Chinese restaurant.</p>|Miller, Chelsea S.|XXXX||||||lit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Restaurant -- http://id.worldcat.org/fast/1095907, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072868||||1986||<p><p>Exterior view of the lit neon outlining of a Chinese restaurant.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>|<p>Exterior view of the neon outlining of a Chinese restaurant. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>
10/11/2020 13:04:01|NNN000154|LV-1-103 Neondetail 1986.tif|Neon detail, Las Vegas, Nevada: photographic print|<p>Detail shot of lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072869|Exterior|||1986||<p><p>Detail shot of lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Detail shot of lit neon.</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 13:06:54|NNN000155|LV-1-104 The Strip 1980's.tif; LV-1-105 'The Strip' at night 1980's.tif; LV-1-106 'The Strip' at night 1980's.tif; LV-1-107 'The Strip' at night 1980's.tif; LV-1-109 'The Strip' 1980's.tif; LV-1-108 TheStardust and 'The Strip' 1980's.tif; LV-2-026 'The Strip' 1986.tif; LV-1-110 El Rancho Hotel and Casino and view of 'The Strip' 1985-86 .tif|View of the Las Vegas Strip, Las Vegas, Nevada: photographic print|<p>Day and nighttime views of The Strip.</p>|Miller, Chelsea S.|XXXX||||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072870|Exterior|||1980~/1989~||<p><p>Day and nighttime views of The Strip.</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Day and nighttime views of The Strip. </p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>
10/11/2020 13:17:12|NNN000156|LV-1-111 Showboat Hotel 'The Strip' 1986.tif; LV-1-111 Showboat Hotel 'The Strip' 1986.tif|Showboat Hotel roof mounted and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Showboat Hotel sign with lit neon. It was renamed to Castaways in 2000 before being permanently closed.</p>|Miller, Chelsea S.|1954||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072871|Exterior|||1986||<p><p>Exterior view of the Showboat Hotel sign with lit neon. It was renamed to Castaways in 2000 before being permanently closed.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Showboat Hotel sign with lit neon. It was renamed to Castaways in 2000 before being permanently closed. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 13:36:46|NNN000157|LV-1-113 Circus Circus Casino 1985.tif; LV-1-114 Circus Circus 'The Strip' 1986.tif; LV-1-115 Circus Circus 'The Strip1986.tif|Circus Circus monument, roof mounted, and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Circus Circus with lit neon.</p>|Miller, Chelsea S.|XXXX||<p>2880 S Las Vegas Blvd, Las Vegas, NV 89109</p>|36.136797, -115.162983|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072872|Exterior|||1985; 1986||<p><p>Exterior views of the Circus Circus with lit neon.</p></p><p></p><p><p>2880 S Las Vegas Blvd, Las Vegas, NV 89109</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior views of the Circus Circus with lit neon. </p><p></p><p><p>2880 S Las Vegas Blvd, Las Vegas, NV 89109</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 13:43:32|NNN000158|LV-1-116 Bonanza Gift Shop 'The Strip1986.tif; LV-1-117 Bonanza Gift Shop 'The Strip' 1986.tif|Bonanza Gift Shop marquee, roof mounted, and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of Bonanza Gift Shop with lit neon.</p>|Miller, Chelsea S.|XXXX||<p>2400 S Las Vegas Blvd, Las Vegas, NV 89104</p>|36.144454, -115.157991|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072873|Exterior|||1986||<p><p>Exterior view of Bonanza Gift Shop with lit neon.</p></p><p></p><p><p>2400 S Las Vegas Blvd, Las Vegas, NV 89104</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Bonanza Gift Shop with lit neon. </p><p></p><p><p>2400 S Las Vegas Blvd, Las Vegas, NV 89104</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/11/2020 13:49:06|NNN000159|LV-1-118 The Riviera Hotel and Casino 1980's.tif; LV-1-119 The Riviera Hotel 'The Strip' 1986.tif|Riviera Hotel double mounted pylon and marquee sign, Las Vegas, Nevada: photographic print|<p>Exterior view of the Riviera Hotel sign with lit neon.</p>|Miller, Chelsea S.|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072874|Exterior|||1986||<p><p>Exterior view of the Riviera Hotel sign with lit neon.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Rivera Hotel sign with lit neon</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
